lr: 0.05
batch_size: 256
txt_file_name: ./preparing_clip/pth/cifar100_a_photo_of_label.pth
Epoch: [0][0/196]	 loss 35.03744	 loss_align: 27.8351 loss_distill: 7.2024 
Epoch: [52][165/196]	 loss 2.66279	 loss_align: 0.1335 loss_distill: 2.5293 
Epoch: [52][170/196]	 loss 2.84153	 loss_align: 0.1154 loss_distill: 2.7261 
Epoch: [52][175/196]	 loss 2.63865	 loss_align: 0.0941 loss_distill: 2.5445 
Epoch: [52][180/196]	 loss 2.84316	 loss_align: 0.0817 loss_distill: 2.7615 
Epoch: [52][185/196]	 loss 2.48291	 loss_align: 0.0931 loss_distill: 2.3898 
Epoch: [52][190/196]	 loss 2.66641	 loss_align: 0.1759 loss_distill: 2.4905 
Epoch: [52][195/196]	 loss 0.45820	 loss_align: 0.1065 loss_distill: 0.3517 
Train Epoch: 52 Avg Loss: 2.6957 Batch_size: 256 lr: 0.04854830 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [53][0/196]	 loss 2.67404	 loss_align: 0.1561 loss_distill: 2.5180 
Epoch: [53][5/196]	 loss 2.84940	 loss_align: 0.1313 loss_distill: 2.7181 
Epoch: [53][10/196]	 loss 2.56406	 loss_align: 0.0718 loss_distill: 2.4922 
Epoch: [53][15/196]	 loss 2.72616	 loss_align: 0.1003 loss_distill: 2.6259 
Epoch: [53][20/196]	 loss 2.56035	 loss_align: 0.0850 loss_distill: 2.4754 
Epoch: [53][25/196]	 loss 2.85284	 loss_align: 0.1204 loss_distill: 2.7325 
Epoch: [53][30/196]	 loss 2.84500	 loss_align: 0.0854 loss_distill: 2.7596 
Epoch: [53][35/196]	 loss 2.62473	 loss_align: 0.0787 loss_distill: 2.5460 
Epoch: [53][40/196]	 loss 2.66035	 loss_align: 0.0898 loss_distill: 2.5705 
Epoch: [53][45/196]	 loss 2.70824	 loss_align: 0.0947 loss_distill: 2.6135 
Epoch: [53][50/196]	 loss 2.82296	 loss_align: 0.1396 loss_distill: 2.6834 
Epoch: [53][55/196]	 loss 2.83626	 loss_align: 0.1002 loss_distill: 2.7361 
Epoch: [53][60/196]	 loss 2.44176	 loss_align: 0.1163 loss_distill: 2.3255 
Epoch: [53][65/196]	 loss 2.46911	 loss_align: 0.0691 loss_distill: 2.4000 
Epoch: [53][70/196]	 loss 2.85869	 loss_align: 0.1575 loss_distill: 2.7012 
Epoch: [53][75/196]	 loss 2.87539	 loss_align: 0.1338 loss_distill: 2.7415 
Epoch: [53][80/196]	 loss 2.65500	 loss_align: 0.1502 loss_distill: 2.5048 
Epoch: [53][85/196]	 loss 2.56927	 loss_align: 0.0880 loss_distill: 2.4813 
Epoch: [53][90/196]	 loss 2.67169	 loss_align: 0.0848 loss_distill: 2.5868 
Epoch: [53][95/196]	 loss 2.53421	 loss_align: 0.0788 loss_distill: 2.4554 
Epoch: [53][100/196]	 loss 2.61230	 loss_align: 0.1014 loss_distill: 2.5109 
Epoch: [53][105/196]	 loss 2.83565	 loss_align: 0.1302 loss_distill: 2.7055 
Epoch: [53][110/196]	 loss 2.73370	 loss_align: 0.1066 loss_distill: 2.6271 
Epoch: [53][115/196]	 loss 2.37186	 loss_align: 0.0730 loss_distill: 2.2989 
Epoch: [53][120/196]	 loss 2.67216	 loss_align: 0.1294 loss_distill: 2.5427 
Epoch: [53][125/196]	 loss 2.85278	 loss_align: 0.0930 loss_distill: 2.7598 
Epoch: [53][130/196]	 loss 2.72011	 loss_align: 0.1179 loss_distill: 2.6022 
Epoch: [53][135/196]	 loss 2.55700	 loss_align: 0.1137 loss_distill: 2.4433 
Epoch: [53][140/196]	 loss 2.69828	 loss_align: 0.1686 loss_distill: 2.5297 
Epoch: [53][145/196]	 loss 2.56950	 loss_align: 0.1221 loss_distill: 2.4474 
Epoch: [53][150/196]	 loss 2.77289	 loss_align: 0.1462 loss_distill: 2.6267 
Epoch: [53][155/196]	 loss 2.80236	 loss_align: 0.1107 loss_distill: 2.6917 
Epoch: [53][160/196]	 loss 2.60360	 loss_align: 0.0802 loss_distill: 2.5234 
Epoch: [53][165/196]	 loss 2.76569	 loss_align: 0.1140 loss_distill: 2.6517 
Epoch: [53][170/196]	 loss 2.93803	 loss_align: 0.1004 loss_distill: 2.8376 
Epoch: [53][175/196]	 loss 2.70153	 loss_align: 0.0863 loss_distill: 2.6152 
Epoch: [53][180/196]	 loss 2.71978	 loss_align: 0.1098 loss_distill: 2.6099 
Epoch: [53][185/196]	 loss 2.58927	 loss_align: 0.1333 loss_distill: 2.4560 
Epoch: [53][190/196]	 loss 2.92697	 loss_align: 0.0987 loss_distill: 2.8283 
Epoch: [53][195/196]	 loss 0.12961	 loss_align: 0.0243 loss_distill: 0.1053 
Train Epoch: 53 Avg Loss: 2.6884 Batch_size: 256 lr: 0.04730274 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [54][0/196]	 loss 2.74703	 loss_align: 0.1531 loss_distill: 2.5940 
Epoch: [54][5/196]	 loss 2.48560	 loss_align: 0.0858 loss_distill: 2.3998 
Epoch: [54][10/196]	 loss 2.65242	 loss_align: 0.0892 loss_distill: 2.5632 
Epoch: [54][15/196]	 loss 2.68719	 loss_align: 0.0998 loss_distill: 2.5874 
Epoch: [54][20/196]	 loss 2.63351	 loss_align: 0.1006 loss_distill: 2.5329 
Epoch: [54][25/196]	 loss 2.74793	 loss_align: 0.1417 loss_distill: 2.6062 
Epoch: [54][30/196]	 loss 2.76692	 loss_align: 0.1140 loss_distill: 2.6529 
Epoch: [54][35/196]	 loss 2.70971	 loss_align: 0.1470 loss_distill: 2.5627 
Epoch: [54][40/196]	 loss 2.84731	 loss_align: 0.1274 loss_distill: 2.7199 
Epoch: [54][45/196]	 loss 2.76944	 loss_align: 0.1276 loss_distill: 2.6419 
Epoch: [54][50/196]	 loss 2.78447	 loss_align: 0.1083 loss_distill: 2.6762 
Epoch: [54][55/196]	 loss 2.56869	 loss_align: 0.1329 loss_distill: 2.4358 
Epoch: [54][60/196]	 loss 2.73311	 loss_align: 0.1166 loss_distill: 2.6165 
Epoch: [54][65/196]	 loss 2.66769	 loss_align: 0.1598 loss_distill: 2.5079 
Epoch: [54][70/196]	 loss 2.73992	 loss_align: 0.0872 loss_distill: 2.6528 
Epoch: [54][75/196]	 loss 2.55782	 loss_align: 0.1139 loss_distill: 2.4439 
Epoch: [54][80/196]	 loss 2.69548	 loss_align: 0.1354 loss_distill: 2.5600 
Epoch: [54][85/196]	 loss 2.55947	 loss_align: 0.1100 loss_distill: 2.4495 
Epoch: [54][90/196]	 loss 2.56964	 loss_align: 0.0943 loss_distill: 2.4754 
Epoch: [54][95/196]	 loss 2.64228	 loss_align: 0.0787 loss_distill: 2.5636 
Epoch: [54][100/196]	 loss 2.71023	 loss_align: 0.0666 loss_distill: 2.6436 
Epoch: [54][105/196]	 loss 2.84069	 loss_align: 0.1404 loss_distill: 2.7003 
Epoch: [54][110/196]	 loss 2.74682	 loss_align: 0.1475 loss_distill: 2.5993 
Epoch: [54][115/196]	 loss 2.85083	 loss_align: 0.0743 loss_distill: 2.7765 
Epoch: [54][120/196]	 loss 2.85222	 loss_align: 0.0735 loss_distill: 2.7787 
Epoch: [54][125/196]	 loss 2.68622	 loss_align: 0.0919 loss_distill: 2.5943 
Epoch: [54][130/196]	 loss 2.59342	 loss_align: 0.0937 loss_distill: 2.4998 
Epoch: [54][135/196]	 loss 2.95812	 loss_align: 0.1159 loss_distill: 2.8422 
Epoch: [54][140/196]	 loss 2.55007	 loss_align: 0.1182 loss_distill: 2.4318 
Epoch: [54][145/196]	 loss 2.74518	 loss_align: 0.2353 loss_distill: 2.5099 
Epoch: [54][150/196]	 loss 2.62518	 loss_align: 0.1091 loss_distill: 2.5160 
Epoch: [54][155/196]	 loss 2.78886	 loss_align: 0.0782 loss_distill: 2.7106 
Epoch: [54][160/196]	 loss 2.76781	 loss_align: 0.0976 loss_distill: 2.6702 
Epoch: [54][165/196]	 loss 2.81574	 loss_align: 0.1303 loss_distill: 2.6854 
Epoch: [54][170/196]	 loss 2.52738	 loss_align: 0.0693 loss_distill: 2.4581 
Epoch: [54][175/196]	 loss 2.89767	 loss_align: 0.2048 loss_distill: 2.6929 
Epoch: [54][180/196]	 loss 2.54010	 loss_align: 0.0791 loss_distill: 2.4610 
Epoch: [54][185/196]	 loss 2.77877	 loss_align: 0.1336 loss_distill: 2.6452 
Epoch: [54][190/196]	 loss 2.66039	 loss_align: 0.0662 loss_distill: 2.5942 
Epoch: [54][195/196]	 loss 0.04699	 loss_align: 0.0195 loss_distill: 0.0275 
Train Epoch: 54 Avg Loss: 2.6978 Batch_size: 256 lr: 0.04570624 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [55][0/196]	 loss 2.72876	 loss_align: 0.1847 loss_distill: 2.5441 
Epoch: [55][5/196]	 loss 2.52821	 loss_align: 0.1091 loss_distill: 2.4191 
Epoch: [55][10/196]	 loss 2.81619	 loss_align: 0.0680 loss_distill: 2.7482 
Epoch: [55][15/196]	 loss 2.67514	 loss_align: 0.1276 loss_distill: 2.5475 
Epoch: [55][20/196]	 loss 2.99370	 loss_align: 0.1411 loss_distill: 2.8526 
Epoch: [55][25/196]	 loss 2.40295	 loss_align: 0.0769 loss_distill: 2.3260 
Epoch: [55][30/196]	 loss 2.61395	 loss_align: 0.1081 loss_distill: 2.5059 
Epoch: [55][35/196]	 loss 2.63777	 loss_align: 0.1044 loss_distill: 2.5334 
Epoch: [55][40/196]	 loss 2.89322	 loss_align: 0.1014 loss_distill: 2.7918 
Epoch: [55][45/196]	 loss 2.68145	 loss_align: 0.0903 loss_distill: 2.5912 
Epoch: [55][50/196]	 loss 2.52965	 loss_align: 0.0719 loss_distill: 2.4578 
Epoch: [55][55/196]	 loss 2.74965	 loss_align: 0.1249 loss_distill: 2.6247 
Epoch: [55][60/196]	 loss 3.02855	 loss_align: 0.1697 loss_distill: 2.8588 
Epoch: [55][65/196]	 loss 2.83045	 loss_align: 0.1788 loss_distill: 2.6517 
Epoch: [55][70/196]	 loss 2.61557	 loss_align: 0.1324 loss_distill: 2.4832 
Epoch: [55][75/196]	 loss 2.80867	 loss_align: 0.1042 loss_distill: 2.7045 
Epoch: [55][80/196]	 loss 2.80353	 loss_align: 0.1437 loss_distill: 2.6598 
Epoch: [55][85/196]	 loss 2.80840	 loss_align: 0.1002 loss_distill: 2.7082 
Epoch: [55][90/196]	 loss 2.60374	 loss_align: 0.0896 loss_distill: 2.5141 
Epoch: [55][95/196]	 loss 2.53078	 loss_align: 0.0716 loss_distill: 2.4592 
Epoch: [55][100/196]	 loss 2.75302	 loss_align: 0.0685 loss_distill: 2.6845 
Epoch: [55][105/196]	 loss 2.59206	 loss_align: 0.0984 loss_distill: 2.4937 
Epoch: [55][110/196]	 loss 2.49659	 loss_align: 0.0870 loss_distill: 2.4096 
Epoch: [55][115/196]	 loss 2.66369	 loss_align: 0.1259 loss_distill: 2.5378 
Epoch: [55][120/196]	 loss 2.77884	 loss_align: 0.1410 loss_distill: 2.6378 
Epoch: [55][125/196]	 loss 2.77408	 loss_align: 0.1358 loss_distill: 2.6383 
Epoch: [55][130/196]	 loss 2.87883	 loss_align: 0.0859 loss_distill: 2.7930 
Epoch: [55][135/196]	 loss 2.75119	 loss_align: 0.0925 loss_distill: 2.6587 
Epoch: [55][140/196]	 loss 2.74969	 loss_align: 0.1759 loss_distill: 2.5738 
Epoch: [55][145/196]	 loss 2.66133	 loss_align: 0.0932 loss_distill: 2.5681 
Epoch: [55][150/196]	 loss 2.89773	 loss_align: 0.1527 loss_distill: 2.7450 
Epoch: [55][155/196]	 loss 2.55869	 loss_align: 0.0581 loss_distill: 2.5006 
Epoch: [55][160/196]	 loss 2.62120	 loss_align: 0.1451 loss_distill: 2.4761 
Epoch: [55][165/196]	 loss 2.73815	 loss_align: 0.0874 loss_distill: 2.6507 
Epoch: [55][170/196]	 loss 2.76863	 loss_align: 0.1148 loss_distill: 2.6539 
Epoch: [55][175/196]	 loss 2.91260	 loss_align: 0.0817 loss_distill: 2.8309 
Epoch: [55][180/196]	 loss 2.85142	 loss_align: 0.1251 loss_distill: 2.7263 
Epoch: [55][185/196]	 loss 2.73900	 loss_align: 0.1179 loss_distill: 2.6211 
Epoch: [55][190/196]	 loss 2.72300	 loss_align: 0.0904 loss_distill: 2.6326 
Epoch: [55][195/196]	 loss -0.21259	 loss_align: 0.0260 loss_distill: -0.2386 
Train Epoch: 55 Avg Loss: 2.6894 Batch_size: 256 lr: 0.04378398 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [56][0/196]	 loss 2.72763	 loss_align: 0.1338 loss_distill: 2.5938 
Epoch: [56][5/196]	 loss 2.77429	 loss_align: 0.1209 loss_distill: 2.6534 
Epoch: [56][10/196]	 loss 2.51226	 loss_align: 0.0847 loss_distill: 2.4276 
Epoch: [56][15/196]	 loss 2.81203	 loss_align: 0.1012 loss_distill: 2.7109 
Epoch: [56][20/196]	 loss 2.90313	 loss_align: 0.0954 loss_distill: 2.8077 
Epoch: [56][25/196]	 loss 2.68514	 loss_align: 0.0854 loss_distill: 2.5997 
Epoch: [56][30/196]	 loss 2.53862	 loss_align: 0.1289 loss_distill: 2.4097 
Epoch: [56][35/196]	 loss 2.64538	 loss_align: 0.1143 loss_distill: 2.5311 
Epoch: [56][40/196]	 loss 2.62983	 loss_align: 0.1365 loss_distill: 2.4934 
Epoch: [56][45/196]	 loss 2.59015	 loss_align: 0.1083 loss_distill: 2.4819 
Epoch: [56][50/196]	 loss 2.73682	 loss_align: 0.1262 loss_distill: 2.6106 
Epoch: [56][55/196]	 loss 2.72958	 loss_align: 0.1378 loss_distill: 2.5918 
Epoch: [56][60/196]	 loss 2.74424	 loss_align: 0.1273 loss_distill: 2.6170 
Epoch: [56][65/196]	 loss 2.56644	 loss_align: 0.1157 loss_distill: 2.4508 
Epoch: [56][70/196]	 loss 2.70261	 loss_align: 0.0687 loss_distill: 2.6339 
Epoch: [56][75/196]	 loss 2.84984	 loss_align: 0.1817 loss_distill: 2.6682 
Epoch: [56][80/196]	 loss 2.78082	 loss_align: 0.1889 loss_distill: 2.5919 
Epoch: [56][85/196]	 loss 2.60256	 loss_align: 0.1063 loss_distill: 2.4962 
Epoch: [56][90/196]	 loss 2.47179	 loss_align: 0.1225 loss_distill: 2.3493 
Epoch: [56][95/196]	 loss 2.85070	 loss_align: 0.1114 loss_distill: 2.7393 
Epoch: [56][100/196]	 loss 2.79350	 loss_align: 0.0725 loss_distill: 2.7210 
Epoch: [56][105/196]	 loss 2.59577	 loss_align: 0.1210 loss_distill: 2.4748 
Epoch: [56][110/196]	 loss 2.84630	 loss_align: 0.0911 loss_distill: 2.7552 
Epoch: [56][115/196]	 loss 2.65027	 loss_align: 0.1238 loss_distill: 2.5265 
Epoch: [56][120/196]	 loss 2.59301	 loss_align: 0.1160 loss_distill: 2.4770 
Epoch: [56][125/196]	 loss 2.62002	 loss_align: 0.0873 loss_distill: 2.5327 
Epoch: [56][130/196]	 loss 2.61829	 loss_align: 0.0883 loss_distill: 2.5300 
Epoch: [56][135/196]	 loss 2.55847	 loss_align: 0.0992 loss_distill: 2.4593 
Epoch: [56][140/196]	 loss 2.77051	 loss_align: 0.0838 loss_distill: 2.6867 
Epoch: [56][145/196]	 loss 2.75573	 loss_align: 0.0701 loss_distill: 2.6856 
Epoch: [56][150/196]	 loss 2.76556	 loss_align: 0.1345 loss_distill: 2.6310 
Epoch: [56][155/196]	 loss 2.60966	 loss_align: 0.1030 loss_distill: 2.5066 
Epoch: [56][160/196]	 loss 2.65355	 loss_align: 0.1406 loss_distill: 2.5130 
Epoch: [56][165/196]	 loss 2.73697	 loss_align: 0.1141 loss_distill: 2.6229 
Epoch: [56][170/196]	 loss 2.55441	 loss_align: 0.1230 loss_distill: 2.4314 
Epoch: [56][175/196]	 loss 2.75999	 loss_align: 0.0788 loss_distill: 2.6811 
Epoch: [56][180/196]	 loss 2.76435	 loss_align: 0.1368 loss_distill: 2.6275 
Epoch: [56][185/196]	 loss 2.55801	 loss_align: 0.0914 loss_distill: 2.4666 
Epoch: [56][190/196]	 loss 2.83553	 loss_align: 0.1444 loss_distill: 2.6912 
Epoch: [56][195/196]	 loss 0.02036	 loss_align: 0.0236 loss_distill: -0.0033 
Train Epoch: 56 Avg Loss: 2.6844 Batch_size: 256 lr: 0.04156628 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [57][0/196]	 loss 2.78864	 loss_align: 0.1377 loss_distill: 2.6509 
Epoch: [57][5/196]	 loss 2.87798	 loss_align: 0.1424 loss_distill: 2.7356 
Epoch: [57][10/196]	 loss 2.61092	 loss_align: 0.0881 loss_distill: 2.5228 
Epoch: [57][15/196]	 loss 2.83236	 loss_align: 0.0953 loss_distill: 2.7371 
Epoch: [57][20/196]	 loss 2.77737	 loss_align: 0.1534 loss_distill: 2.6239 
Epoch: [57][25/196]	 loss 2.38227	 loss_align: 0.0786 loss_distill: 2.3036 
Epoch: [57][30/196]	 loss 2.44286	 loss_align: 0.1951 loss_distill: 2.2478 
Epoch: [57][35/196]	 loss 2.68957	 loss_align: 0.0884 loss_distill: 2.6012 
Epoch: [57][40/196]	 loss 2.72867	 loss_align: 0.1277 loss_distill: 2.6010 
Epoch: [57][45/196]	 loss 3.06314	 loss_align: 0.1482 loss_distill: 2.9150 
Epoch: [57][50/196]	 loss 2.88315	 loss_align: 0.1019 loss_distill: 2.7812 
Epoch: [57][55/196]	 loss 2.60661	 loss_align: 0.1078 loss_distill: 2.4988 
Epoch: [57][60/196]	 loss 2.48883	 loss_align: 0.1131 loss_distill: 2.3757 
Epoch: [57][65/196]	 loss 2.72907	 loss_align: 0.0854 loss_distill: 2.6437 
Epoch: [57][70/196]	 loss 2.73010	 loss_align: 0.0718 loss_distill: 2.6583 
Epoch: [57][75/196]	 loss 2.60797	 loss_align: 0.0904 loss_distill: 2.5176 
Epoch: [57][80/196]	 loss 2.66803	 loss_align: 0.1521 loss_distill: 2.5159 
Epoch: [57][85/196]	 loss 2.66555	 loss_align: 0.2057 loss_distill: 2.4598 
Epoch: [57][90/196]	 loss 2.84287	 loss_align: 0.1123 loss_distill: 2.7306 
Epoch: [57][95/196]	 loss 2.77255	 loss_align: 0.0997 loss_distill: 2.6728 
Epoch: [57][100/196]	 loss 2.99205	 loss_align: 0.1211 loss_distill: 2.8710 
Epoch: [57][105/196]	 loss 2.85683	 loss_align: 0.0903 loss_distill: 2.7665 
Epoch: [57][110/196]	 loss 2.81208	 loss_align: 0.1374 loss_distill: 2.6747 
Epoch: [57][115/196]	 loss 2.80593	 loss_align: 0.1066 loss_distill: 2.6993 
Epoch: [57][120/196]	 loss 2.55293	 loss_align: 0.0855 loss_distill: 2.4674 
Epoch: [57][125/196]	 loss 2.82498	 loss_align: 0.1269 loss_distill: 2.6981 
Epoch: [57][130/196]	 loss 2.36907	 loss_align: 0.0795 loss_distill: 2.2896 
Epoch: [57][135/196]	 loss 2.73859	 loss_align: 0.0788 loss_distill: 2.6597 
Epoch: [57][140/196]	 loss 2.75364	 loss_align: 0.1793 loss_distill: 2.5744 
Epoch: [57][145/196]	 loss 2.84944	 loss_align: 0.1244 loss_distill: 2.7250 
Epoch: [57][150/196]	 loss 2.65072	 loss_align: 0.0738 loss_distill: 2.5769 
Epoch: [57][155/196]	 loss 2.77436	 loss_align: 0.0594 loss_distill: 2.7150 
Epoch: [57][160/196]	 loss 2.64760	 loss_align: 0.1007 loss_distill: 2.5469 
Epoch: [57][165/196]	 loss 2.81979	 loss_align: 0.0871 loss_distill: 2.7327 
Epoch: [57][170/196]	 loss 2.83419	 loss_align: 0.1286 loss_distill: 2.7056 
Epoch: [57][175/196]	 loss 2.69692	 loss_align: 0.0902 loss_distill: 2.6067 
Epoch: [57][180/196]	 loss 2.62371	 loss_align: 0.1431 loss_distill: 2.4806 
Epoch: [57][185/196]	 loss 2.86005	 loss_align: 0.1339 loss_distill: 2.7261 
Epoch: [57][190/196]	 loss 2.43172	 loss_align: 0.1043 loss_distill: 2.3275 
Epoch: [57][195/196]	 loss 0.12120	 loss_align: 0.0423 loss_distill: 0.0789 
Train Epoch: 57 Avg Loss: 2.6839 Batch_size: 256 lr: 0.03908811 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [58][0/196]	 loss 2.76462	 loss_align: 0.1250 loss_distill: 2.6396 
Epoch: [58][5/196]	 loss 2.58864	 loss_align: 0.0873 loss_distill: 2.5013 
Epoch: [58][10/196]	 loss 2.68924	 loss_align: 0.1068 loss_distill: 2.5825 
Epoch: [58][15/196]	 loss 2.56242	 loss_align: 0.1516 loss_distill: 2.4108 
Epoch: [58][20/196]	 loss 2.68653	 loss_align: 0.0800 loss_distill: 2.6065 
Epoch: [58][25/196]	 loss 2.56392	 loss_align: 0.1528 loss_distill: 2.4111 
Epoch: [58][30/196]	 loss 2.81053	 loss_align: 0.1560 loss_distill: 2.6546 
Epoch: [58][35/196]	 loss 2.33732	 loss_align: 0.1089 loss_distill: 2.2285 
Epoch: [58][40/196]	 loss 2.79927	 loss_align: 0.1084 loss_distill: 2.6909 
Epoch: [58][45/196]	 loss 2.59235	 loss_align: 0.1087 loss_distill: 2.4837 
Epoch: [58][50/196]	 loss 2.75793	 loss_align: 0.1044 loss_distill: 2.6535 
Epoch: [58][55/196]	 loss 2.77062	 loss_align: 0.1542 loss_distill: 2.6164 
Epoch: [58][60/196]	 loss 2.56375	 loss_align: 0.1323 loss_distill: 2.4315 
Epoch: [58][65/196]	 loss 2.49107	 loss_align: 0.1019 loss_distill: 2.3892 
Epoch: [58][70/196]	 loss 2.83553	 loss_align: 0.0974 loss_distill: 2.7381 
Epoch: [58][75/196]	 loss 2.72981	 loss_align: 0.1916 loss_distill: 2.5382 
Epoch: [58][80/196]	 loss 2.49338	 loss_align: 0.0963 loss_distill: 2.3970 
Epoch: [58][85/196]	 loss 2.72543	 loss_align: 0.1269 loss_distill: 2.5985 
Epoch: [58][90/196]	 loss 2.69839	 loss_align: 0.1439 loss_distill: 2.5545 
Epoch: [58][95/196]	 loss 2.46082	 loss_align: 0.0880 loss_distill: 2.3728 
Epoch: [58][100/196]	 loss 2.61849	 loss_align: 0.1185 loss_distill: 2.5000 
Epoch: [58][105/196]	 loss 2.79441	 loss_align: 0.1924 loss_distill: 2.6020 
Epoch: [58][110/196]	 loss 2.66580	 loss_align: 0.1026 loss_distill: 2.5633 
Epoch: [58][115/196]	 loss 2.76706	 loss_align: 0.1913 loss_distill: 2.5757 
Epoch: [58][120/196]	 loss 2.62832	 loss_align: 0.0598 loss_distill: 2.5685 
Epoch: [58][125/196]	 loss 2.70311	 loss_align: 0.0881 loss_distill: 2.6150 
Epoch: [58][130/196]	 loss 2.71513	 loss_align: 0.0646 loss_distill: 2.6505 
Epoch: [58][135/196]	 loss 2.78798	 loss_align: 0.1023 loss_distill: 2.6857 
Epoch: [58][140/196]	 loss 2.64066	 loss_align: 0.0996 loss_distill: 2.5411 
Epoch: [58][145/196]	 loss 2.48693	 loss_align: 0.0746 loss_distill: 2.4123 
Epoch: [58][150/196]	 loss 2.59233	 loss_align: 0.0802 loss_distill: 2.5121 
Epoch: [58][155/196]	 loss 2.82090	 loss_align: 0.1137 loss_distill: 2.7072 
Epoch: [58][160/196]	 loss 2.66030	 loss_align: 0.0733 loss_distill: 2.5870 
Epoch: [58][165/196]	 loss 2.49736	 loss_align: 0.1176 loss_distill: 2.3798 
Epoch: [58][170/196]	 loss 2.69704	 loss_align: 0.0914 loss_distill: 2.6057 
Epoch: [58][175/196]	 loss 2.91001	 loss_align: 0.1270 loss_distill: 2.7830 
Epoch: [58][180/196]	 loss 2.64758	 loss_align: 0.1018 loss_distill: 2.5458 
Epoch: [58][185/196]	 loss 2.51393	 loss_align: 0.1578 loss_distill: 2.3562 
Epoch: [58][190/196]	 loss 2.88389	 loss_align: 0.1288 loss_distill: 2.7551 
Epoch: [58][195/196]	 loss 0.19170	 loss_align: 0.0268 loss_distill: 0.1649 
Train Epoch: 58 Avg Loss: 2.6797 Batch_size: 256 lr: 0.03638856 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [59][0/196]	 loss 2.68975	 loss_align: 0.1115 loss_distill: 2.5782 
Epoch: [59][5/196]	 loss 2.44840	 loss_align: 0.1401 loss_distill: 2.3083 
Epoch: [59][10/196]	 loss 2.75043	 loss_align: 0.1371 loss_distill: 2.6134 
Epoch: [59][15/196]	 loss 2.62869	 loss_align: 0.0749 loss_distill: 2.5538 
Epoch: [59][20/196]	 loss 2.79920	 loss_align: 0.0950 loss_distill: 2.7042 
Epoch: [59][25/196]	 loss 2.96879	 loss_align: 0.0982 loss_distill: 2.8706 
Epoch: [59][30/196]	 loss 2.63568	 loss_align: 0.1180 loss_distill: 2.5177 
Epoch: [59][35/196]	 loss 2.52855	 loss_align: 0.1086 loss_distill: 2.4199 
Epoch: [59][40/196]	 loss 2.86276	 loss_align: 0.1887 loss_distill: 2.6741 
Epoch: [59][45/196]	 loss 2.75569	 loss_align: 0.0864 loss_distill: 2.6693 
Epoch: [59][50/196]	 loss 2.28156	 loss_align: 0.0903 loss_distill: 2.1913 
Epoch: [59][55/196]	 loss 2.76413	 loss_align: 0.1622 loss_distill: 2.6019 
Epoch: [59][60/196]	 loss 2.74104	 loss_align: 0.0690 loss_distill: 2.6721 
Epoch: [59][65/196]	 loss 2.60345	 loss_align: 0.1145 loss_distill: 2.4889 
Epoch: [59][70/196]	 loss 2.60352	 loss_align: 0.1747 loss_distill: 2.4288 
Epoch: [59][75/196]	 loss 2.72000	 loss_align: 0.1447 loss_distill: 2.5753 
Epoch: [59][80/196]	 loss 2.73750	 loss_align: 0.1051 loss_distill: 2.6324 
Epoch: [59][85/196]	 loss 2.68718	 loss_align: 0.1431 loss_distill: 2.5440 
Epoch: [59][90/196]	 loss 2.72034	 loss_align: 0.1045 loss_distill: 2.6159 
Epoch: [59][95/196]	 loss 2.58392	 loss_align: 0.0811 loss_distill: 2.5028 
Epoch: [59][100/196]	 loss 2.72982	 loss_align: 0.1341 loss_distill: 2.5957 
Epoch: [59][105/196]	 loss 2.66563	 loss_align: 0.1190 loss_distill: 2.5466 
Epoch: [59][110/196]	 loss 2.50724	 loss_align: 0.1059 loss_distill: 2.4013 
Epoch: [59][115/196]	 loss 2.74349	 loss_align: 0.0854 loss_distill: 2.6581 
Epoch: [59][120/196]	 loss 2.63163	 loss_align: 0.0604 loss_distill: 2.5712 
Epoch: [59][125/196]	 loss 2.51060	 loss_align: 0.1658 loss_distill: 2.3448 
Epoch: [59][130/196]	 loss 2.68858	 loss_align: 0.1485 loss_distill: 2.5401 
Epoch: [59][135/196]	 loss 2.81896	 loss_align: 0.1229 loss_distill: 2.6960 
Epoch: [59][140/196]	 loss 2.46868	 loss_align: 0.1167 loss_distill: 2.3520 
Epoch: [59][145/196]	 loss 2.76180	 loss_align: 0.0624 loss_distill: 2.6994 
Epoch: [59][150/196]	 loss 2.52583	 loss_align: 0.0991 loss_distill: 2.4268 
Epoch: [59][155/196]	 loss 2.63522	 loss_align: 0.1276 loss_distill: 2.5076 
Epoch: [59][160/196]	 loss 2.92140	 loss_align: 0.1117 loss_distill: 2.8097 
Epoch: [59][165/196]	 loss 2.57649	 loss_align: 0.0918 loss_distill: 2.4847 
